5.353400000000000000e+04,7.100000000000000000e+01,7.052300000000000000e+04,3.882300000000000000e+04,7.174000000000000000e+03,1.114430000000000000e+05,6.861100000000000000e+04,5.357100000000000000e+04,1.239900000000000000e+04,5.373600000000000000e+04,7.077900000000000000e+04,1.307160000000000000e+05,5.352800000000000000e+04,5.142600000000000000e+04,7.627800000000000000e+04,4.197600000000000000e+04,4.742800000000000000e+04,6.445400000000000000e+04,7.091100000000000000e+04,1.280470000000000000e+05
2.450800000000000000e+04,1.068090000000000000e+05,3.859000000000000000e+04,9.691500000000000000e+04,1.712500000000000000e+04,6.988400000000000000e+04,4.190200000000000000e+04,6.957400000000000000e+04,5.371000000000000000e+04,3.444000000000000000e+03,1.005420000000000000e+05,2.669000000000000000e+03,5.381000000000000000e+04,5.151300000000000000e+04,2.653600000000000000e+04,5.061300000000000000e+04,1.754800000000000000e+04,1.299610000000000000e+05,4.599400000000000000e+04,1.270870000000000000e+05
3.697800000000000000e+04,7.341000000000000000e+03,5.007700000000000000e+04,1.016140000000000000e+05,1.101400000000000000e+04,6.882400000000000000e+04,1.467100000000000000e+04,6.939500000000000000e+04,7.392500000000000000e+04,6.580000000000000000e+02,1.036330000000000000e+05,1.298060000000000000e+05,5.380100000000000000e+04,5.173700000000000000e+04,2.499600000000000000e+04,1.296130000000000000e+05,3.428000000000000000e+04,1.275080000000000000e+05,6.927400000000000000e+04,2.069000000000000000e+03
2.008900000000000000e+04,7.068100000000000000e+04,1.117920000000000000e+05,7.175400000000000000e+04,9.678300000000000000e+04,1.155410000000000000e+05,3.277900000000000000e+04,5.378400000000000000e+04,9.880100000000000000e+04,1.028890000000000000e+05,5.364600000000000000e+04,1.267950000000000000e+05,5.380500000000000000e+04,5.023100000000000000e+04,2.187700000000000000e+04,1.269830000000000000e+05,1.370020000000000000e+05,5.360400000000000000e+04,4.407800000000000000e+04,5.178000000000000000e+04
1.815900000000000000e+04,3.816000000000000000e+03,9.619400000000000000e+04,9.706400000000000000e+04,2.754000000000000000e+03,6.959900000000000000e+04,3.604400000000000000e+04,6.833800000000000000e+04,9.656600000000000000e+04,1.069210000000000000e+05,6.979000000000000000e+03,7.310600000000000000e+04,4.405900000000000000e+04,5.017100000000000000e+04,2.411000000000000000e+04,5.605300000000000000e+04,6.991400000000000000e+04,5.362300000000000000e+04,1.225650000000000000e+05,5.687300000000000000e+04
6.933900000000000000e+04,9.589000000000000000e+03,6.964200000000000000e+04,1.299590000000000000e+05,1.026870000000000000e+05,1.103720000000000000e+05,5.046500000000000000e+04,1.399580000000000000e+05,7.412300000000000000e+04,7.033500000000000000e+04,7.078900000000000000e+04,7.640300000000000000e+04,1.310100000000000000e+04,5.018500000000000000e+04,1.727200000000000000e+04,1.262330000000000000e+05,6.989600000000000000e+04,3.494900000000000000e+04,7.071700000000000000e+04,5.565600000000000000e+04
5.346200000000000000e+04,3.510300000000000000e+04,6.390000000000000000e+03,2.018900000000000000e+04,9.662200000000000000e+04,1.017160000000000000e+05,1.303520000000000000e+05,5.520500000000000000e+04,7.331000000000000000e+04,9.829300000000000000e+04,9.652600000000000000e+04,1.290780000000000000e+05,5.379700000000000000e+04,5.008700000000000000e+04,1.753300000000000000e+04,5.659700000000000000e+04,5.379400000000000000e+04,3.201000000000000000e+03,6.678800000000000000e+04,6.150200000000000000e+04
1.365680000000000000e+05,1.525700000000000000e+04,2.882200000000000000e+04,5.121000000000000000e+04,3.456000000000000000e+03,6.676300000000000000e+04,7.021000000000000000e+03,1.348180000000000000e+05,5.177100000000000000e+04,3.201000000000000000e+03,6.771800000000000000e+04,5.006100000000000000e+04,5.346000000000000000e+04,4.999600000000000000e+04,5.461600000000000000e+04,1.282850000000000000e+05,7.017400000000000000e+04,7.269000000000000000e+03,7.100000000000000000e+01,7.611600000000000000e+04
5.345300000000000000e+04,1.265990000000000000e+05,3.461000000000000000e+04,7.100300000000000000e+04,3.926000000000000000e+03,1.016800000000000000e+05,9.554200000000000000e+04,5.490600000000000000e+04,5.371500000000000000e+04,5.366600000000000000e+04,1.014850000000000000e+05,1.263860000000000000e+05,5.355100000000000000e+04,4.986200000000000000e+04,5.416400000000000000e+04,5.637000000000000000e+04,3.204100000000000000e+04,5.361200000000000000e+04,7.055500000000000000e+04,3.081300000000000000e+04
1.623400000000000000e+04,7.195000000000000000e+04,3.926000000000000000e+03,7.108000000000000000e+04,1.972900000000000000e+04,1.126400000000000000e+05,5.234000000000000000e+03,1.042360000000000000e+05,7.568700000000000000e+04,6.605000000000000000e+03,9.854000000000000000e+04,7.467100000000000000e+04,5.364800000000000000e+04,5.691300000000000000e+04,2.808700000000000000e+04,5.221300000000000000e+04,1.289630000000000000e+05,5.570600000000000000e+04,7.057900000000000000e+04,1.321520000000000000e+05
1.365720000000000000e+05,7.328900000000000000e+04,3.354500000000000000e+04,5.626800000000000000e+04,9.529400000000000000e+04,1.024030000000000000e+05,7.121700000000000000e+04,6.659800000000000000e+04,5.372300000000000000e+04,7.174000000000000000e+03,1.015630000000000000e+05,5.185500000000000000e+04,1.306530000000000000e+05,5.689700000000000000e+04,2.926000000000000000e+04,5.460700000000000000e+04,5.396400000000000000e+04,1.000830000000000000e+05,1.294510000000000000e+05,5.511800000000000000e+04
1.370860000000000000e+05,1.387350000000000000e+05,1.156090000000000000e+05,1.269630000000000000e+05,1.046680000000000000e+05,1.128640000000000000e+05,5.591500000000000000e+04,5.371800000000000000e+04,5.372100000000000000e+04,4.001400000000000000e+04,1.035590000000000000e+05,5.538400000000000000e+04,5.355000000000000000e+04,6.307000000000000000e+03,1.878400000000000000e+04,1.026170000000000000e+05,1.270490000000000000e+05,5.374500000000000000e+04,4.435200000000000000e+04,7.753800000000000000e+04
2.222300000000000000e+04,1.035100000000000000e+04,1.328220000000000000e+05,1.270150000000000000e+05,9.788300000000000000e+04,2.983000000000000000e+03,7.123400000000000000e+04,5.348500000000000000e+04,3.792500000000000000e+04,1.401400000000000000e+05,1.019080000000000000e+05,1.283800000000000000e+05,1.381630000000000000e+05,5.666900000000000000e+04,3.137300000000000000e+04,5.378400000000000000e+04,4.741800000000000000e+04,5.362400000000000000e+04,4.486300000000000000e+04,5.473800000000000000e+04
4.868200000000000000e+04,9.759600000000000000e+04,4.814000000000000000e+03,1.283620000000000000e+05,4.553000000000000000e+03,5.686400000000000000e+04,7.109400000000000000e+04,5.800000000000000000e+02,3.988400000000000000e+04,5.357100000000000000e+04,1.008630000000000000e+05,1.267840000000000000e+05,5.350100000000000000e+04,7.060500000000000000e+04,5.242500000000000000e+04,1.322600000000000000e+05,1.340690000000000000e+05,5.357300000000000000e+04,6.939100000000000000e+04,5.380100000000000000e+04
2.265200000000000000e+04,7.199500000000000000e+04,6.860200000000000000e+04,1.149020000000000000e+05,1.019410000000000000e+05,1.067850000000000000e+05,1.372610000000000000e+05,1.374370000000000000e+05,1.295000000000000000e+05,5.373400000000000000e+04,9.604400000000000000e+04,9.725500000000000000e+04,5.376100000000000000e+04,1.212590000000000000e+05,1.418800000000000000e+04,6.325000000000000000e+03,3.430400000000000000e+04,1.301960000000000000e+05,1.358510000000000000e+05,1.304000000000000000e+05
1.418800000000000000e+04,9.960900000000000000e+04,6.759300000000000000e+04,5.570600000000000000e+04,9.440000000000000000e+02,3.133000000000000000e+03,4.026000000000000000e+03,6.660800000000000000e+04,4.274400000000000000e+04,1.712000000000000000e+03,7.077800000000000000e+04,1.137300000000000000e+04,5.365900000000000000e+04,5.658900000000000000e+04,7.160000000000000000e+04,3.259000000000000000e+03,7.435100000000000000e+04,3.842000000000000000e+03,9.734900000000000000e+04,1.268850000000000000e+05
1.378460000000000000e+05,6.698700000000000000e+04,1.263530000000000000e+05,2.456600000000000000e+04,3.450800000000000000e+04,5.071000000000000000e+03,1.286340000000000000e+05,1.400120000000000000e+05,2.784000000000000000e+03,4.217000000000000000e+03,3.003700000000000000e+04,1.294060000000000000e+05,5.352900000000000000e+04,5.566200000000000000e+04,7.588900000000000000e+04,1.335290000000000000e+05,9.600700000000000000e+04,1.035970000000000000e+05,5.172700000000000000e+04,5.380500000000000000e+04
1.391100000000000000e+05,6.779900000000000000e+04,6.990400000000000000e+04,1.014830000000000000e+05,6.955900000000000000e+04,4.039500000000000000e+04,5.490800000000000000e+04,5.233700000000000000e+04,1.066100000000000000e+04,5.140200000000000000e+04,9.796400000000000000e+04,1.300950000000000000e+05,5.346600000000000000e+04,1.398180000000000000e+05,2.593000000000000000e+04,1.267760000000000000e+05,5.116700000000000000e+04,1.277490000000000000e+05,1.261650000000000000e+05,8.694000000000000000e+03
1.583400000000000000e+04,3.968700000000000000e+04,1.266630000000000000e+05,7.275700000000000000e+04,5.431500000000000000e+04,1.059800000000000000e+05,4.010500000000000000e+04,6.842000000000000000e+04,2.641900000000000000e+04,5.373200000000000000e+04,1.065450000000000000e+05,1.115000000000000000e+03,5.377400000000000000e+04,2.945000000000000000e+03,5.452500000000000000e+04,1.336910000000000000e+05,5.116200000000000000e+04,1.390430000000000000e+05,6.739300000000000000e+04,9.269000000000000000e+03
3.005200000000000000e+04,1.304000000000000000e+05,7.477000000000000000e+03,1.080300000000000000e+05,3.859200000000000000e+04,1.303590000000000000e+05,7.106900000000000000e+04,5.363000000000000000e+04,5.155800000000000000e+04,7.107900000000000000e+04,1.332590000000000000e+05,7.111000000000000000e+03,5.352000000000000000e+04,5.646000000000000000e+04,2.282800000000000000e+04,3.467000000000000000e+03,1.324420000000000000e+05,9.796000000000000000e+04,6.171000000000000000e+03,5.461600000000000000e+04
3.354500000000000000e+04,3.526400000000000000e+04,1.079500000000000000e+04,1.270310000000000000e+05,7.077500000000000000e+04,1.265660000000000000e+05,3.382600000000000000e+04,1.285400000000000000e+05,1.267540000000000000e+05,7.729000000000000000e+03,9.679200000000000000e+04,1.266980000000000000e+05,1.299680000000000000e+05,6.760000000000000000e+03,5.210900000000000000e+04,8.780000000000000000e+02,1.150500000000000000e+04,5.245400000000000000e+04,1.262180000000000000e+05,1.305670000000000000e+05
2.839600000000000000e+04,1.337480000000000000e+05,1.326810000000000000e+05,9.770500000000000000e+04,7.074600000000000000e+04,1.124880000000000000e+05,5.165100000000000000e+04,1.294320000000000000e+05,7.458400000000000000e+04,5.290400000000000000e+04,1.299680000000000000e+05,1.272930000000000000e+05,5.376900000000000000e+04,5.016900000000000000e+04,3.021400000000000000e+04,5.182100000000000000e+04,1.272070000000000000e+05,1.066100000000000000e+05,6.958200000000000000e+04,1.300150000000000000e+05
2.135600000000000000e+04,1.413710000000000000e+05,7.114700000000000000e+04,5.375700000000000000e+04,1.075620000000000000e+05,1.106840000000000000e+05,7.074600000000000000e+04,1.789900000000000000e+04,1.672400000000000000e+04,5.353800000000000000e+04,7.079800000000000000e+04,5.181000000000000000e+04,5.378600000000000000e+04,2.869000000000000000e+03,2.644200000000000000e+04,1.370130000000000000e+05,9.806200000000000000e+04,5.356400000000000000e+04,3.896000000000000000e+03,7.719700000000000000e+04
2.682900000000000000e+04,1.299800000000000000e+04,1.063160000000000000e+05,5.376900000000000000e+04,6.665000000000000000e+04,5.680700000000000000e+04,7.077500000000000000e+04,7.066800000000000000e+04,1.300720000000000000e+05,5.352800000000000000e+04,9.829100000000000000e+04,5.599400000000000000e+04,6.309900000000000000e+04,6.983100000000000000e+04,2.911400000000000000e+04,4.278000000000000000e+03,9.897600000000000000e+04,1.289030000000000000e+05,2.962000000000000000e+03,6.777900000000000000e+04
6.990400000000000000e+04,1.325490000000000000e+05,3.605400000000000000e+04,1.127420000000000000e+05,9.824400000000000000e+04,7.073400000000000000e+04,5.626800000000000000e+04,5.217200000000000000e+04,7.575000000000000000e+03,5.181600000000000000e+04,1.469000000000000000e+03,1.300570000000000000e+05,1.389000000000000000e+05,6.979000000000000000e+04,2.602700000000000000e+04,1.295440000000000000e+05,1.571000000000000000e+03,1.368240000000000000e+05,1.287230000000000000e+05,6.258500000000000000e+04
1.743600000000000000e+04,8.513000000000000000e+03,1.006720000000000000e+05,5.143100000000000000e+04,1.363070000000000000e+05,1.205000000000000000e+04,6.937800000000000000e+04,2.498700000000000000e+04,1.328200000000000000e+04,1.277700000000000000e+05,6.706900000000000000e+04,8.894000000000000000e+03,5.378200000000000000e+04,6.894000000000000000e+04,5.324300000000000000e+04,5.272300000000000000e+04,1.345930000000000000e+05,6.242000000000000000e+03,1.365300000000000000e+05,5.381000000000000000e+04
9.921600000000000000e+04,5.606300000000000000e+04,1.275090000000000000e+05,1.302050000000000000e+05,3.751200000000000000e+04,1.095270000000000000e+05,9.778400000000000000e+04,5.352800000000000000e+04,3.731000000000000000e+03,1.414580000000000000e+05,1.019110000000000000e+05,1.405800000000000000e+05,5.375900000000000000e+04,1.402830000000000000e+05,5.273700000000000000e+04,5.650700000000000000e+04,1.342710000000000000e+05,5.193000000000000000e+03,1.304210000000000000e+05,1.330970000000000000e+05
2.414800000000000000e+04,1.156550000000000000e+05,1.293430000000000000e+05,7.288000000000000000e+03,1.357870000000000000e+05,1.185000000000000000e+03,9.619400000000000000e+04,6.852500000000000000e+04,1.266900000000000000e+04,7.051800000000000000e+04,1.022800000000000000e+05,1.299120000000000000e+05,5.368100000000000000e+04,3.297000000000000000e+03,2.698700000000000000e+04,7.013000000000000000e+03,1.319020000000000000e+05,1.270070000000000000e+05,7.110900000000000000e+04,6.869200000000000000e+04
2.500800000000000000e+04,7.687800000000000000e+04,4.453600000000000000e+04,1.299920000000000000e+05,1.265130000000000000e+05,1.303030000000000000e+05,1.228460000000000000e+05,5.354300000000000000e+04,5.479600000000000000e+04,1.523000000000000000e+03,6.779100000000000000e+04,7.159300000000000000e+04,5.377000000000000000e+04,6.730000000000000000e+04,2.659200000000000000e+04,5.322100000000000000e+04,5.643800000000000000e+04,1.287510000000000000e+05,7.096500000000000000e+04,5.322600000000000000e+04
1.727200000000000000e+04,7.236400000000000000e+04,1.365680000000000000e+05,1.262780000000000000e+05,4.107000000000000000e+03,1.330720000000000000e+05,1.234940000000000000e+05,3.633100000000000000e+04,7.140900000000000000e+04,5.379200000000000000e+04,5.362500000000000000e+04,1.126710000000000000e+05,5.375000000000000000e+04,5.009000000000000000e+04,1.812400000000000000e+04,4.330500000000000000e+04,3.370800000000000000e+04,5.354200000000000000e+04,1.100600000000000000e+04,1.352700000000000000e+05
1.081500000000000000e+04,6.674000000000000000e+03,1.265930000000000000e+05,1.302080000000000000e+05,6.931800000000000000e+04,1.353190000000000000e+05,4.861000000000000000e+03,5.212000000000000000e+04,3.967900000000000000e+04,9.824400000000000000e+04,5.389500000000000000e+04,6.306500000000000000e+04,5.373100000000000000e+04,5.519000000000000000e+04,7.386200000000000000e+04,2.150000000000000000e+03,3.164000000000000000e+04,1.188200000000000000e+04,1.288070000000000000e+05,1.261920000000000000e+05
7.133200000000000000e+04,7.238200000000000000e+04,1.307160000000000000e+05,5.378600000000000000e+04,6.918000000000000000e+04,1.295770000000000000e+05,5.618900000000000000e+04,5.314200000000000000e+04,2.394600000000000000e+04,3.285000000000000000e+03,6.882400000000000000e+04,1.268390000000000000e+05,5.369100000000000000e+04,4.717000000000000000e+03,5.469200000000000000e+04,9.770500000000000000e+04,1.342520000000000000e+05,4.994600000000000000e+04,7.100000000000000000e+04,5.416400000000000000e+04
3.073300000000000000e+04,2.732200000000000000e+04,3.091100000000000000e+04,7.197200000000000000e+04,3.985500000000000000e+04,5.342900000000000000e+04,6.093000000000000000e+03,7.507000000000000000e+04,2.492000000000000000e+04,4.793000000000000000e+03,6.716100000000000000e+04,1.303900000000000000e+05,5.372700000000000000e+04,7.515200000000000000e+04,5.216900000000000000e+04,2.714000000000000000e+03,5.133800000000000000e+04,5.371700000000000000e+04,4.542000000000000000e+04,2.641900000000000000e+04
2.325200000000000000e+04,8.180000000000000000e+03,1.284050000000000000e+05,7.092300000000000000e+04,7.021000000000000000e+03,1.017310000000000000e+05,1.389270000000000000e+05,4.253500000000000000e+04,7.474100000000000000e+04,5.378900000000000000e+04,9.980500000000000000e+04,6.266100000000000000e+04,1.262870000000000000e+05,5.498600000000000000e+04,3.022200000000000000e+04,5.056700000000000000e+04,1.077600000000000000e+04,1.002820000000000000e+05,7.016100000000000000e+04,7.159300000000000000e+04
1.412990000000000000e+05,3.743400000000000000e+04,1.339340000000000000e+05,1.362050000000000000e+05,6.956000000000000000e+04,5.344200000000000000e+04,4.020200000000000000e+04,1.295980000000000000e+05,6.778500000000000000e+04,5.800000000000000000e+02,1.036640000000000000e+05,6.386000000000000000e+04,5.376000000000000000e+04,2.664500000000000000e+04,7.705200000000000000e+04,1.016920000000000000e+05,1.328940000000000000e+05,9.450600000000000000e+04,6.819000000000000000e+03,5.373100000000000000e+04
1.379990000000000000e+05,1.334560000000000000e+05,9.773600000000000000e+04,5.376000000000000000e+04,6.916200000000000000e+04,1.277750000000000000e+05,6.839300000000000000e+04,6.994500000000000000e+04,1.340750000000000000e+05,5.360100000000000000e+04,4.980000000000000000e+04,1.239900000000000000e+04,5.373600000000000000e+04,3.690500000000000000e+04,2.158900000000000000e+04,7.107900000000000000e+04,3.079100000000000000e+04,1.291870000000000000e+05,9.746600000000000000e+04,6.887600000000000000e+04
1.410570000000000000e+05,1.313110000000000000e+05,3.323300000000000000e+04,5.653000000000000000e+04,3.982600000000000000e+04,7.341000000000000000e+03,4.627000000000000000e+03,5.483000000000000000e+03,9.529400000000000000e+04,1.085450000000000000e+05,1.414610000000000000e+05,1.284550000000000000e+05,1.120000000000000000e+04,1.393850000000000000e+05,5.318700000000000000e+04,9.960100000000000000e+04,5.181700000000000000e+04,5.354700000000000000e+04,7.098400000000000000e+04,6.881200000000000000e+04
1.340310000000000000e+05,1.478000000000000000e+03,3.220100000000000000e+04,9.775200000000000000e+04,6.934600000000000000e+04,9.894000000000000000e+04,1.297340000000000000e+05,1.116390000000000000e+05,2.944700000000000000e+04,1.062920000000000000e+05,1.020290000000000000e+05,1.268140000000000000e+05,5.375700000000000000e+04,1.065100000000000000e+05,5.203400000000000000e+04,1.090450000000000000e+05,2.972000000000000000e+03,5.135400000000000000e+04,5.358600000000000000e+04,7.537500000000000000e+04
1.378620000000000000e+05,7.511300000000000000e+04,1.339420000000000000e+05,2.174400000000000000e+04,5.430700000000000000e+04,6.617000000000000000e+03,2.173000000000000000e+03,3.433000000000000000e+03,2.384900000000000000e+04,2.135000000000000000e+03,1.319710000000000000e+05,1.277430000000000000e+05,5.376200000000000000e+04,1.306530000000000000e+05,2.770600000000000000e+04,1.280210000000000000e+05,1.268100000000000000e+05,5.380900000000000000e+04,1.276490000000000000e+05,6.140200000000000000e+04
1.684600000000000000e+04,5.375900000000000000e+04,1.294800000000000000e+05,5.668800000000000000e+04,6.956900000000000000e+04,1.282100000000000000e+05,5.691500000000000000e+04,1.198000000000000000e+03,1.303680000000000000e+05,1.331000000000000000e+03,4.928000000000000000e+03,5.107500000000000000e+04,5.691200000000000000e+04,1.310100000000000000e+04,2.682900000000000000e+04,5.392000000000000000e+03,3.280700000000000000e+04,1.294970000000000000e+05,6.988400000000000000e+04,1.388990000000000000e+05
1.873600000000000000e+04,1.271240000000000000e+05,5.642200000000000000e+04,5.377400000000000000e+04,1.098550000000000000e+05,1.268480000000000000e+05,5.786000000000000000e+03,1.291130000000000000e+05,5.025000000000000000e+04,5.294700000000000000e+04,7.016300000000000000e+04,4.864400000000000000e+04,1.413150000000000000e+05,3.521000000000000000e+03,4.661000000000000000e+04,5.352800000000000000e+04,3.581900000000000000e+04,1.285760000000000000e+05,1.277890000000000000e+05,1.273230000000000000e+05
1.380540000000000000e+05,1.314340000000000000e+05,4.995500000000000000e+04,1.303710000000000000e+05,5.112000000000000000e+03,5.344700000000000000e+04,9.831800000000000000e+04,5.375700000000000000e+04,7.100000000000000000e+04,6.832400000000000000e+04,7.002100000000000000e+04,1.268430000000000000e+05,5.347700000000000000e+04,5.000700000000000000e+04,7.652200000000000000e+04,5.262000000000000000e+04,3.456900000000000000e+04,7.686000000000000000e+03,7.003200000000000000e+04,5.032600000000000000e+04
2.752700000000000000e+04,5.377000000000000000e+04,1.383220000000000000e+05,9.785800000000000000e+04,9.765700000000000000e+04,1.293420000000000000e+05,3.379600000000000000e+04,7.640500000000000000e+04,4.232500000000000000e+04,9.541500000000000000e+04,6.799400000000000000e+04,5.535200000000000000e+04,5.378400000000000000e+04,6.756300000000000000e+04,1.848700000000000000e+04,5.030500000000000000e+04,1.278620000000000000e+05,1.283590000000000000e+05,1.013580000000000000e+05,7.660800000000000000e+04
1.279230000000000000e+05,5.375000000000000000e+04,1.466100000000000000e+04,2.600000000000000000e+02,3.313800000000000000e+04,1.262730000000000000e+05,6.029000000000000000e+03,6.876700000000000000e+04,7.096500000000000000e+04,5.184000000000000000e+03,6.995000000000000000e+04,1.066300000000000000e+04,5.371500000000000000e+04,6.332000000000000000e+03,3.073300000000000000e+04,6.676700000000000000e+04,1.287090000000000000e+05,1.285520000000000000e+05,9.521800000000000000e+04,3.120900000000000000e+04
9.589000000000000000e+03,4.503600000000000000e+04,1.997800000000000000e+04,5.375200000000000000e+04,6.925500000000000000e+04,1.403960000000000000e+05,3.430400000000000000e+04,6.708900000000000000e+04,5.655200000000000000e+04,5.352300000000000000e+04,6.436000000000000000e+03,1.262270000000000000e+05,5.351500000000000000e+04,7.111000000000000000e+03,5.377000000000000000e+04,1.262460000000000000e+05,5.388900000000000000e+04,1.028800000000000000e+05,5.589800000000000000e+04,5.106600000000000000e+04
3.022200000000000000e+04,7.178100000000000000e+04,1.069390000000000000e+05,2.478000000000000000e+03,1.331340000000000000e+05,5.343600000000000000e+04,7.068300000000000000e+04,5.083000000000000000e+04,2.850200000000000000e+04,4.967000000000000000e+03,1.035450000000000000e+05,5.772700000000000000e+04,5.372200000000000000e+04,7.256000000000000000e+03,7.444000000000000000e+04,1.294680000000000000e+05,9.671900000000000000e+04,1.346780000000000000e+05,5.382700000000000000e+04,1.320810000000000000e+05
1.239900000000000000e+04,1.306720000000000000e+05,7.039000000000000000e+03,1.052820000000000000e+05,3.997600000000000000e+04,5.373800000000000000e+04,1.323470000000000000e+05,1.355460000000000000e+05,5.644200000000000000e+04,7.010800000000000000e+04,8.349900000000000000e+04,6.359600000000000000e+04,5.372100000000000000e+04,5.324500000000000000e+04,3.009200000000000000e+04,1.284370000000000000e+05,1.279210000000000000e+05,4.202000000000000000e+03,7.010800000000000000e+04,1.272110000000000000e+05
5.418800000000000000e+04,1.048510000000000000e+05,1.270100000000000000e+05,1.293350000000000000e+05,2.990000000000000000e+04,1.034060000000000000e+05,1.321250000000000000e+05,5.258300000000000000e+04,3.633100000000000000e+04,6.798300000000000000e+04,1.002850000000000000e+05,1.297780000000000000e+05,5.356600000000000000e+04,1.011980000000000000e+05,5.623500000000000000e+04,1.099880000000000000e+05,5.874000000000000000e+03,1.346630000000000000e+05,7.018900000000000000e+04,1.270060000000000000e+05
